,Company Name,Location,date,Detail,Status Rocket,price,Status Mission,country,alpha3,year,month
3591,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1969-02-07 13:59:00+00:00,Cosmos-2I (63SM) | Cosmos 265,StatusRetired,0.0,Success,Russian Federation,RUS,1969,2
3592,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1969-02-01 12:11:00+00:00,Vostok-2M | Meteor n†­11,StatusRetired,0.0,Failure,Russian Federation,RUS,1969,2
3593,RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1969-01-25 11:14:00+00:00,Tsyklon-2A | US-A n†­5,StatusRetired,0.0,Failure,Kazakhstan,KAZ,1969,1
3594,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1969-01-23 09:15:00+00:00,Voskhod | Cosmos 264,StatusRetired,0.0,Success,Kazakhstan,KAZ,1969,1
3595,US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1969-01-22 19:10:00+00:00,Titan IIIB | OPS 7585,StatusRetired,59000000.0,Success,USA,USA,1969,1
3596,RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1969-01-20 04:14:00+00:00,Proton K/Block D | Zond,StatusRetired,0.0,Failure,Kazakhstan,KAZ,1969,1
3597,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1969-01-15 07:04:00+00:00,Soyuz | Soyuz 5,StatusRetired,0.0,Success,Kazakhstan,KAZ,1969,1
3598,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1969-01-14 07:30:00+00:00,Soyuz | Soyuz 4,StatusRetired,0.0,Success,Kazakhstan,KAZ,1969,1
3599,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1969-01-12 12:10:00+00:00,Voskhod | Cosmos 263,StatusRetired,0.0,Success,Russian Federation,RUS,1969,1
3600,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1969-01-10 05:51:00+00:00,Molniya-M /Block VL | Venera 6,StatusRetired,0.0,Success,Kazakhstan,KAZ,1969,1
3601,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1969-01-05 06:28:00+00:00,Molniya-M /Block VL | Venera 5,StatusRetired,0.0,Success,Kazakhstan,KAZ,1969,1
3602,RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1968-12-26 09:45:00+00:00,Cosmos-2I (63SM) | Cosmos 262,StatusRetired,0.0,Success,Russian Federation,RUS,1968,12
3603,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1968-12-21 12:51:00+00:00,Saturn V | Apollo 8,StatusRetired,1160000000.0,Success,USA,USA,1968,12
3604,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1968-12-19 23:55:00+00:00,Cosmos-2I (63SM) | Cosmos 261,StatusRetired,0.0,Success,Russian Federation,RUS,1968,12
3605,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1968-12-16 09:15:00+00:00,Molniya-M /Block L | Cosmos 260,StatusRetired,0.0,Success,Kazakhstan,KAZ,1968,12
3606,RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1968-12-14 05:09:00+00:00,Cosmos-2I (63SM) | Cosmos 259,StatusRetired,0.0,Success,Russian Federation,RUS,1968,12
3607,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1968-12-10 08:25:00+00:00,Voskhod | Cosmos 258,StatusRetired,0.0,Success,Kazakhstan,KAZ,1968,12
3608,General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",1968-12-07 08:40:00+00:00,Atlas-SLV3C Centaur-D | OAO-2,StatusRetired,0.0,Success,USA,USA,1968,12
3609,US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1968-12-04 19:23:00+00:00,Titan IIIB | OPS 6518,StatusRetired,59000000.0,Success,USA,USA,1968,12
3610,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1968-12-03 14:52:00+00:00,Cosmos-2I (63SM) | Cosmos 257,StatusRetired,0.0,Success,Russian Federation,RUS,1968,12
3611,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1968-11-30 12:00:00+00:00,Cosmos-3M (11K65M) | Cosmos 256,StatusRetired,0.0,Success,Russian Federation,RUS,1968,11
3612,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1968-11-29 12:40:00+00:00,Voskhod | Cosmos 255,StatusRetired,0.0,Success,Russian Federation,RUS,1968,11
3613,CECLES,"LA-5B, RAAF Woomera Range Complex, Australia",1968-11-29 09:47:00+00:00,Europa 1 | STV-1,StatusRetired,0.0,Success,Australia,AUS,1968,11
3614,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1968-11-21 12:10:00+00:00,Voskhod | Cosmos 254,StatusRetired,0.0,Success,Russian Federation,RUS,1968,11
3615,RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1968-11-16 11:40:00+00:00,Proton K | Proton-4,StatusRetired,0.0,Success,Kazakhstan,KAZ,1968,11
3616,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1968-11-13 12:00:00+00:00,Voskhod | Cosmos 253,StatusRetired,0.0,Success,Russian Federation,RUS,1968,11
3617,RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1968-11-10 19:11:00+00:00,Proton K/Block D | Zond-6,StatusRetired,0.0,Success,Kazakhstan,KAZ,1968,11
3618,US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1968-11-06 19:10:00+00:00,Titan IIIB | OPS 5296,StatusRetired,59000000.0,Success,USA,USA,1968,11
3619,RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1968-11-01 00:27:00+00:00,Tsyklon-2A | Cosmos 252,StatusRetired,0.0,Success,Kazakhstan,KAZ,1968,11
3620,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1968-10-31 09:14:00+00:00,Voskhod | Cosmos 251,StatusRetired,0.0,Success,Kazakhstan,KAZ,1968,10
3621,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1968-10-30 22:00:00+00:00,Cosmos-3M (11K65M) | Cosmos 250,StatusRetired,0.0,Success,Russian Federation,RUS,1968,10
3622,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1968-10-26 08:34:00+00:00,Soyuz | Soyuz 3,StatusRetired,0.0,Success,Kazakhstan,KAZ,1968,10
3623,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1968-10-25 09:00:00+00:00,Soyuz | Soyuz 2,StatusRetired,0.0,Success,Kazakhstan,KAZ,1968,10
3624,RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1968-10-20 04:02:00+00:00,Tsyklon-2A | Cosmos 249,StatusRetired,0.0,Success,Kazakhstan,KAZ,1968,10
3625,RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1968-10-19 04:20:00+00:00,Tsyklon-2A | Cosmos 248,StatusRetired,0.0,Success,Kazakhstan,KAZ,1968,10
3626,NASA,"LC-34, Cape Canaveral AFS, Florida, USA",1968-10-11 15:02:00+00:00,Saturn IB | Apollo 7,StatusRetired,0.0,Success,USA,USA,1968,10
3627,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1968-10-11 12:05:00+00:00,Voskhod | Cosmos 247,StatusRetired,0.0,Success,Russian Federation,RUS,1968,10
3628,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1968-10-07 12:05:00+00:00,Voskhod | Cosmos 246,StatusRetired,0.0,Partial Failure,Russian Federation,RUS,1968,10
3629,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1968-10-05 00:32:00+00:00,Molniya-M /Block L | Molniya-1 n†­14,StatusRetired,0.0,Success,Kazakhstan,KAZ,1968,10
3630,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1968-10-03 12:59:00+00:00,Cosmos-2I (63SM) | Cosmos 245,StatusRetired,0.0,Success,Russian Federation,RUS,1968,10
3631,RVSN USSR,"Site 161/35, Baikonur Cosmodrome, Kazakhstan",1968-10-02 13:35:00+00:00,Tsyklon | Cosmos 244,StatusRetired,0.0,Success,Kazakhstan,KAZ,1968,10
3632,Martin Marietta,"SLC-41, Cape Canaveral AFS, Florida, USA",1968-09-26 07:37:00+00:00,"Titan IIIC | LES-6, OV2-5, OV5-2, OV5-4",StatusRetired,0.0,Success,USA,USA,1968,9
3633,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1968-09-23 07:39:00+00:00,Voskhod | Cosmos 243,StatusRetired,0.0,Success,Kazakhstan,KAZ,1968,9
3634,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1968-09-20 14:39:00+00:00,Cosmos-2I (63SM) | Cosmos 242,StatusRetired,0.0,Success,Russian Federation,RUS,1968,9
3635,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1968-09-16 12:30:00+00:00,Voskhod | Cosmos 241,StatusRetired,0.0,Success,Russian Federation,RUS,1968,9
3636,RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1968-09-14 21:42:00+00:00,Proton K/Block D | Zond-5,StatusRetired,0.0,Success,Kazakhstan,KAZ,1968,9
3637,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1968-09-14 16:50:00+00:00,Voskhod | Cosmos 240,StatusRetired,0.0,Success,Kazakhstan,KAZ,1968,9
3638,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1968-09-05 07:00:00+00:00,Voskhod | Cosmos 239,StatusRetired,0.0,Success,Kazakhstan,KAZ,1968,9
3639,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1968-08-28 10:04:00+00:00,Soyuz | Cosmos 238,StatusRetired,0.0,Success,Kazakhstan,KAZ,1968,8
3640,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1968-08-27 12:59:00+00:00,Voskhod | Cosmos 237,StatusRetired,0.0,Success,Russian Federation,RUS,1968,8
3641,RVSN USSR,"Site 41/15, Baikonur Cosmodrome, Kazakhstan",1968-08-27 11:29:00+00:00,Cosmos-3 (11K65) | Cosmos 236,StatusRetired,0.0,Success,Kazakhstan,KAZ,1968,8
3642,General Dynamics,"SLC-3E, Vandenberg AFB, California, USA",1968-08-16 20:57:00+00:00,Atlas-SLV3 Burner-2 | STP P68-1,StatusRetired,0.0,Failure,USA,USA,1968,8
3643,General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",1968-08-10 22:33:00+00:00,Atlas-SLV3C Centaur-D | ATS-4,StatusRetired,0.0,Partial Failure,USA,USA,1968,8
3644,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1968-08-09 07:00:00+00:00,Voskhod | Cosmos 235,StatusRetired,0.0,Success,Kazakhstan,KAZ,1968,8
3645,US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1968-08-06 18:30:00+00:00,Titan IIIB | OPS 5247,StatusRetired,59000000.0,Success,USA,USA,1968,8
3646,US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1968-08-06 16:33:00+00:00,Titan IIIB | OPS 5187,StatusRetired,59000000.0,Success,USA,USA,1968,8
3647,General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA",1968-08-06 11:08:00+00:00,Atlas-SLV3A Agena-D | Canyon 1 (AFP-827),StatusRetired,0.0,Success,USA,USA,1968,8
3648,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1968-07-30 07:00:00+00:00,Voskhod | Cosmos 234,StatusRetired,0.0,Success,Kazakhstan,KAZ,1968,7
3649,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1968-07-18 19:59:00+00:00,Cosmos-2I (63SM) | Cosmos 233,StatusRetired,0.0,Success,Russian Federation,RUS,1968,7
3650,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1968-07-16 13:10:00+00:00,Voskhod | Cosmos 232,StatusRetired,0.0,Success,Russian Federation,RUS,1968,7
3651,General Dynamics,"LC-576A2, Vandenberg AFB, California, USA",1968-07-11 19:30:00+00:00,Atlas-E/F OV1 | OV1-15/OV1-16,StatusRetired,0.0,Success,USA,USA,1968,7
3652,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1968-07-10 19:49:00+00:00,Voskhod | Cosmos 231,StatusRetired,0.0,Success,Kazakhstan,KAZ,1968,7
3653,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1968-07-05 15:25:00+00:00,Molniya-M /Block L | Molniya-1 n†­13,StatusRetired,0.0,Success,Kazakhstan,KAZ,1968,7
3654,RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1968-07-05 06:59:00+00:00,Cosmos-2I (63SM) | Cosmos 230,StatusRetired,0.0,Success,Russian Federation,RUS,1968,7
3655,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1968-06-26 11:00:00+00:00,Voskhod | Cosmos 229,StatusRetired,0.0,Success,Russian Federation,RUS,1968,6
3656,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1968-06-21 12:00:00+00:00,Voskhod | Cosmos 228,StatusRetired,0.0,Success,Kazakhstan,KAZ,1968,6
3657,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1968-06-18 16:15:00+00:00,Voskhod | Cosmos 227,StatusRetired,0.0,Success,Kazakhstan,KAZ,1968,6
3658,RVSN USSR,"Site 41/15, Baikonur Cosmodrome, Kazakhstan",1968-06-15 00:00:00,Cosmos-3 (11K65) | Strela-2 #4,StatusRetired,0.0,Failure,Kazakhstan,KAZ,1968,6
3659,Martin Marietta,"SLC-41, Cape Canaveral AFS, Florida, USA",1968-06-13 14:03:00+00:00,Titan IIIC | OPS 9341-9348,StatusRetired,0.0,Success,USA,USA,1968,6
3660,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1968-06-12 13:14:00+00:00,Vostok-2M | Cosmos 226,StatusRetired,0.0,Success,Russian Federation,RUS,1968,6
3661,RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1968-06-11 21:29:00+00:00,Cosmos-2I (63SM) | Cosmos 225,StatusRetired,0.0,Success,Russian Federation,RUS,1968,6
3662,US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1968-06-05 17:31:00+00:00,Titan IIIB | OPS 5138,StatusRetired,59000000.0,Success,USA,USA,1968,6
3663,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1968-06-04 18:45:00+00:00,Cosmos-3M (11K65M) | Sfera #2,StatusRetired,0.0,Failure,Russian Federation,RUS,1968,6
3664,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1968-06-04 06:45:00+00:00,Voskhod | Cosmos 224,StatusRetired,0.0,Success,Kazakhstan,KAZ,1968,6
3665,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1968-06-01 10:50:00+00:00,Voskhod | Cosmos 223,StatusRetired,0.0,Success,Russian Federation,RUS,1968,6
3666,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1968-05-30 20:29:00+00:00,Cosmos-2I (63SM) | Cosmos 222,StatusRetired,0.0,Success,Russian Federation,RUS,1968,5
3667,RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1968-05-24 07:04:00+00:00,Cosmos-2I (63SM) | Cosmos 221,StatusRetired,0.0,Success,Russian Federation,RUS,1968,5
3668,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1968-05-07 13:57:00+00:00,Cosmos-3M (11K65M) | Cosmos 220,StatusRetired,0.0,Success,Russian Federation,RUS,1968,5
3669,RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1968-04-26 04:42:00+00:00,Cosmos-2I (63SM) | Cosmos 219,StatusRetired,0.0,Success,Russian Federation,RUS,1968,4
3670,RVSN USSR,"Site 162, Baikonur Cosmodrome, Kazakhstan",1968-04-25 00:45:00+00:00,Tsyklon | Cosmos 218,StatusRetired,0.0,Success,Kazakhstan,KAZ,1968,4
3671,RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1968-04-24 16:00:00+00:00,Tsyklon-2A | Cosmos 217,StatusRetired,0.0,Partial Failure,Kazakhstan,KAZ,1968,4
3672,RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1968-04-22 23:01:00+00:00,Proton K/Block D | Zond,StatusRetired,0.0,Failure,Kazakhstan,KAZ,1968,4
3673,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1968-04-21 04:20:00+00:00,Molniya-M /Block L | Molniya-1 n†­10,StatusRetired,0.0,Success,Kazakhstan,KAZ,1968,4
3674,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1968-04-20 10:30:00+00:00,Voskhod | Cosmos 216,StatusRetired,0.0,Success,Kazakhstan,KAZ,1968,4
3675,RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1968-04-18 22:29:00+00:00,Cosmos-2I (63SM) | Cosmos 215,StatusRetired,0.0,Success,Russian Federation,RUS,1968,4
3676,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1968-04-18 10:30:00+00:00,Voskhod | Cosmos 214,StatusRetired,0.0,Success,Russian Federation,RUS,1968,4
3677,US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1968-04-17 17:00:00+00:00,Titan IIIB | OPS 5105,StatusRetired,59000000.0,Success,USA,USA,1968,4
3678,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1968-04-15 09:34:00+00:00,Soyuz | Cosmos 213,StatusRetired,0.0,Success,Kazakhstan,KAZ,1968,4
3679,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1968-04-14 10:00:00+00:00,Soyuz | Cosmos 212,StatusRetired,0.0,Success,Kazakhstan,KAZ,1968,4
3680,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1968-04-09 11:26:00+00:00,Cosmos-2I (63SM) | Cosmos 211,StatusRetired,0.0,Success,Russian Federation,RUS,1968,4
3681,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1968-04-07 10:09:00+00:00,Molniya-M /Block L | Luna 14,StatusRetired,0.0,Success,Kazakhstan,KAZ,1968,4
3682,General Dynamics,"LC-576A2, Vandenberg AFB, California, USA",1968-04-06 09:59:00+00:00,Atlas-E/F OV1 | OV1-13/OV1-14,StatusRetired,0.0,Success,USA,USA,1968,4
3683,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1968-04-04 12:00:00+00:00,Saturn V | Apollo 6,StatusRetired,1160000000.0,Partial Failure,USA,USA,1968,4
3684,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1968-04-03 11:00:00+00:00,Voskhod | Cosmos 210,StatusRetired,0.0,Success,Russian Federation,RUS,1968,4
3685,OKB-586,"Site 41/15, Baikonur Cosmodrome, Kazakhstan",1968-03-28 00:00:00,Cosmos-3 (11K65) | VKZ,StatusRetired,0.0,Success,Kazakhstan,KAZ,1968,3
3686,RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1968-03-22 09:30:00+00:00,Tsyklon-2A | Cosmos 209,StatusRetired,0.0,Success,Kazakhstan,KAZ,1968,3
3687,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1968-03-21 09:50:00+00:00,Voskhod | Cosmos 208,StatusRetired,0.0,Success,Kazakhstan,KAZ,1968,3
3688,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1968-03-16 12:30:00+00:00,Voskhod | Cosmos 207,StatusRetired,0.0,Success,Russian Federation,RUS,1968,3
3689,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1968-03-14 09:34:00+00:00,Vostok-2M | Cosmos 206,StatusRetired,0.0,Success,Russian Federation,RUS,1968,3
3690,US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1968-03-13 19:55:00+00:00,Titan IIIB | OPS 5057,StatusRetired,59000000.0,Success,USA,USA,1968,3
3691,RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1968-03-06 00:00:00,Cosmos-2I (63SM) | DS-U1-Ya #1,StatusRetired,0.0,Failure,Russian Federation,RUS,1968,3
3692,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1968-03-05 12:30:00+00:00,Voskhod | Cosmos 205,StatusRetired,0.0,Success,Russian Federation,RUS,1968,3
3693,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1968-03-05 11:20:00+00:00,Cosmos-2I (63SM) | Cosmos 204,StatusRetired,0.0,Success,Russian Federation,RUS,1968,3
3694,General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA",1968-03-04 13:06:00+00:00,Atlas-SLV3A Agena-D | OGO-5,StatusRetired,0.0,Success,USA,USA,1968,3
3695,RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1968-03-02 18:29:00+00:00,Proton K/Block D | Zond-4,StatusRetired,0.0,Partial Failure,Kazakhstan,KAZ,1968,3
3696,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1968-02-20 16:00:00+00:00,Cosmos-3M (11K65M) | Cosmos 203,StatusRetired,0.0,Success,Russian Federation,RUS,1968,2
3697,RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1968-02-20 10:03:00+00:00,Cosmos-2I (63SM) | Cosmos 202,StatusRetired,0.0,Success,Russian Federation,RUS,1968,2
3698,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1968-02-07 10:43:00+00:00,Molniya-M /Block L | E-6LS n†­112,StatusRetired,0.0,Failure,Kazakhstan,KAZ,1968,2
3699,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1968-02-06 08:00:00+00:00,Voskhod | Cosmos 201,StatusRetired,0.0,Success,Kazakhstan,KAZ,1968,2
3700,NASA,"SLC-37B, Cape Canaveral AFS, Florida, USA",1968-01-22 22:48:00+00:00,Saturn IB | Apollo 5,StatusRetired,0.0,Success,USA,USA,1968,1
3701,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1968-01-19 22:00:00+00:00,Cosmos-3M (11K65M) | Cosmos 200,StatusRetired,0.0,Success,Russian Federation,RUS,1968,1
3702,US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1968-01-18 19:04:00+00:00,Titan IIIB | OPS 5028,StatusRetired,59000000.0,Success,USA,USA,1968,1
3703,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1968-01-16 12:00:00+00:00,Voskhod | Cosmos 199,StatusRetired,0.0,Success,Russian Federation,RUS,1968,1
3704,General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",1968-01-07 06:30:00+00:00,Atlas-SLV3C Centaur-D | Surveyor 7,StatusRetired,0.0,Success,USA,USA,1968,1
3705,RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1967-12-27 11:28:00+00:00,Tsyklon-2A | Cosmos 198,StatusRetired,0.0,Success,Kazakhstan,KAZ,1967,12
3706,RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1967-12-26 09:01:00+00:00,Cosmos-2I (63SM) | Cosmos 197,StatusRetired,0.0,Success,Russian Federation,RUS,1967,12
3707,RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1967-12-19 06:30:00+00:00,Cosmos-2I (63S1) | Cosmos 196,StatusRetired,0.0,Success,Russian Federation,RUS,1967,12
3708,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1967-12-16 12:00:00+00:00,Voskhod | Cosmos 195,StatusRetired,0.0,Success,Russian Federation,RUS,1967,12
3709,US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1967-12-05 18:45:00+00:00,Titan IIIB | OPS 5000,StatusRetired,59000000.0,Success,USA,USA,1967,12
3710,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1967-12-03 12:00:00+00:00,Voskhod | Cosmos 194,StatusRetired,0.0,Success,Russian Federation,RUS,1967,12
3711,AMBA,"LA-5B, RAAF Woomera Range Complex, Australia",1967-11-29 00:00:00,Redstone Sparta | WRESAT,StatusRetired,0.0,Success,Australia,AUS,1967,11
3712,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1967-11-25 11:30:00+00:00,Voskhod | Cosmos 193,StatusRetired,0.0,Success,Russian Federation,RUS,1967,11
3713,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1967-11-23 15:00:00+00:00,Cosmos-3M (11K65M) | Cosmos 192,StatusRetired,0.0,Success,Russian Federation,RUS,1967,11
3714,RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1967-11-22 19:07:00+00:00,Proton K/Block D | Zond,StatusRetired,0.0,Failure,Kazakhstan,KAZ,1967,11
3715,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1967-11-21 14:29:00+00:00,Cosmos-2I (63SM) | Cosmos 191,StatusRetired,0.0,Success,Russian Federation,RUS,1967,11
3716,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1967-11-09 12:00:00+00:00,Saturn V | Apollo 4,StatusRetired,1160000000.0,Success,USA,USA,1967,11
3717,General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",1967-11-07 07:39:00+00:00,Atlas-SLV3C Centaur-D | Surveyor 6,StatusRetired,0.0,Success,USA,USA,1967,11
3718,General Dynamics,"LC-12, Cape Canaveral AFS, Florida, USA",1967-11-05 23:37:00+00:00,Atlas-SLV3 Agena-D | ATS-3,StatusRetired,0.0,Success,USA,USA,1967,11
3719,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1967-11-03 11:20:00+00:00,Voskhod | Cosmos 190,StatusRetired,0.0,Success,Russian Federation,RUS,1967,11
3720,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1967-10-30 18:00:00+00:00,Cosmos-3M (11K65M) | Cosmos 189,StatusRetired,0.0,Success,Russian Federation,RUS,1967,10
3721,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1967-10-30 08:12:00+00:00,Soyuz | Cosmos 188,StatusRetired,0.0,Success,Kazakhstan,KAZ,1967,10
3722,RVSN USSR,"Site 162, Baikonur Cosmodrome, Kazakhstan",1967-10-28 13:15:00+00:00,Tsyklon | Cosmos 187,StatusRetired,0.0,Success,Kazakhstan,KAZ,1967,10
3723,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1967-10-27 09:29:00+00:00,Soyuz | Cosmos 186,StatusRetired,0.0,Success,Kazakhstan,KAZ,1967,10
3724,RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1967-10-27 02:21:00+00:00,Tsyklon-2A | Cosmos 185,StatusRetired,0.0,Success,Kazakhstan,KAZ,1967,10
3725,US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1967-10-25 19:15:00+00:00,Titan IIIB | OPS 4995,StatusRetired,59000000.0,Success,USA,USA,1967,10
3726,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1967-10-24 22:49:00+00:00,Vostok-2M | Cosmos 184,StatusRetired,0.0,Success,Russian Federation,RUS,1967,10
3727,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1967-10-22 08:40:00+00:00,Molniya | Molniya-1 n†­12,StatusRetired,0.0,Success,Kazakhstan,KAZ,1967,10
